Rundvekt;CatchLat;CatchLon;Location;Date;Catch;cop_chl;cop_no3;cop_o2;cop_phyc;cop_zooc;nk800_temperature;nk800_salinity;nk800_u;nk800_v;nk800_w;w_class;q_class
10000.0;67.917;13.567;(67.917, 13.567);2019-07-02;True;0.6480386853218079;0.0059822071343660355;298.5084533691406;5.062370777130127;1.1224769353866577;9.380000114440918;33.77299880981445;0.07600000500679016;-0.01900000125169754;3.0980770588939777e-06;very small;Q3
8000.0;67.918;13.6;(67.918, 13.6);2019-07-02;True;0.6480386853218079;0.0059822071343660355;298.5084533691406;5.062370777130127;1.1224769353866577;9.539999961853027;33.76300048828125;0.058000002056360245;-0.032999999821186066;2.7955354653386166e-06;very small;Q3
6000.0;67.952;13.867;(67.952, 13.867);2019-07-02;True;0.5863111615180969;0.006583716254681349;295.8990478515625;4.568143844604492;1.227297067642212;9.510000228881836;33.766998291015625;-0.03200000151991844;0.005000000353902578;3.161430413456401e-06;very small;Q2
5000.0;67.984;13.95;(67.984, 13.95);2019-07-02;True;0.6808929443359375;0.006630754563957453;298.7120666503906;5.313210487365723;1.3357715606689453;9.399999618530273;33.76499938964844;-0.02800000086426735;0.015000000596046448;3.3629605695750797e-06;very small;Q2
12000.0;67.853;13.281;(67.853, 13.281);2019-07-02;True;0.612659215927124;0.0050852601416409016;296.837890625;4.830848217010498;0.8952239751815796;8.819999694824219;33.802001953125;-0.01100000087171793;0.00800000037997961;3.8121067973406753e-06;very small;Q3
24000.0;67.933;13.651;(67.933, 13.651);2019-07-02;True;0.621712863445282;0.005957867484539747;298.04302978515625;4.8580498695373535;1.1220130920410156;9.279999732971191;33.7760009765625;0.02200000174343586;-0.05400000140070915;3.2844477573235054e-06;very small;Q4
8000.0;67.787;13.481;(67.787, 13.481);2019-07-03;True;0.5412051677703857;0.008189833723008633;292.570068359375;4.344341278076172;0.8119259476661682;10.539999961853027;33.81399917602539;-0.14900000393390656;0.04800000041723251;2.3791756120772334e-06;very small;Q3
7000.0;67.59;12.881;(67.59, 12.881);2019-07-03;True;0.6435169577598572;0.01110004261136055;288.3990783691406;4.978993892669678;0.781361997127533;9.529999732971191;33.81399917602539;-0.05900000408291817;0.036000002175569534;5.375871978685609e-07;very small;Q3
36000.0;67.652;13.142;(67.652, 13.142);2019-07-04;True;0.49610990285873413;0.006595853250473738;288.5042724609375;4.012507915496826;0.7137205004692078;10.59999942779541;33.85599899291992;-0.18000000715255737;0.03500000014901161;8.944589353632182e-07;very small;Q4
23000.0;67.602;13.099;(67.602, 13.099);2019-07-04;True;0.49610990285873413;0.006595853250473738;288.5042724609375;4.012507915496826;0.7137205004692078;10.630000114440918;33.856998443603516;-0.22500000894069672;0.04000000283122063;-1.7857098555396078e-07;very small;Q4
50000.0;67.582;13.549;(67.582, 13.549);2019-07-05;True;0.41058990359306335;0.006659143138676882;280.5841064453125;3.378811836242676;0.6481107473373413;10.90999984741211;33.92100143432617;-0.0650000050663948;-0.006000000052154064;-1.6851673763085273e-06;very small;Q4
50000.0;67.618;13.48;(67.618, 13.48);2019-07-05;True;0.41084805130958557;0.006261013448238373;283.1307373046875;3.443094253540039;0.7040656805038452;11.029999732971191;33.91400146484375;-0.12200000882148743;-0.027000000700354576;-2.3463062461814843e-06;very small;Q4
15000.0;67.642;13.47;(67.642, 13.47);2019-07-06;True;0.3876442313194275;0.0063329702243208885;282.7684631347656;3.3206841945648193;0.6842972040176392;10.979999542236328;33.92300033569336;-0.14600001275539398;0.02200000174343586;-4.957828423357569e-06;very small;Q4
44000.0;67.598;12.704;(67.598, 12.704);2019-07-06;True;0.5509727001190186;0.004138607997447252;283.6815490722656;4.501241683959961;0.8616390228271484;9.489999771118164;33.88199996948242;-0.15400001406669617;0.09300000220537186;-9.777599188964814e-06;very small;Q4
45000.0;67.62;13.535;(67.62, 13.535);2019-07-07;True;0.36345967650413513;0.006671033333986998;278.9708251953125;3.1527466773986816;0.6339160203933716;11.279999732971191;33.928001403808594;-0.07700000703334808;-0.021000001579523087;-7.4790168582694605e-06;very small;Q4
25000.0;67.883;13.362;(67.883, 13.362);2019-07-08;False;0.32329320907592773;0.008069240488111973;278.24560546875;2.9931397438049316;1.114490032196045;11.75999927520752;33.766998291015625;-0.10200000554323196;0.08400000631809235;-6.3934994614101015e-06;very small;Q4
25000.0;67.934;13.428;(67.934, 13.428);2019-07-08;False;0.31532663106918335;0.008415685035288334;278.0381774902344;2.935373306274414;1.2242199182510376;11.639999389648438;33.78099822998047;-0.11700000613927841;0.0430000014603138;-6.706887234031456e-06;very small;Q4
20000.0;67.778;13.188;(67.778, 13.188);2019-07-09;False;0.35527241230010986;0.007375719491392374;273.1478271484375;3.3202927112579346;0.7937344312667847;12.319999694824219;33.8120002746582;-0.13199999928474426;0.0430000014603138;-2.941840421044617e-06;very small;Q4
14000.0;67.985;13.95;(67.985, 13.95);2019-07-10;False;0.2748417258262634;0.009879553690552711;271.9461364746094;2.7527806758880615;1.1040745973587036;12.75999927520752;33.43600082397461;-0.1300000101327896;0.14500001072883606;1.2101664879082819e-06;very small;Q4
6000.0;67.952;13.867;(67.952, 13.867);2019-07-11;False;0.27433401346206665;0.009431850165128708;268.2947692871094;2.7457902431488037;0.9822808504104614;12.719999313354492;33.59600067138672;-0.14800000190734863;0.10000000149011612;3.5271839351480594e-06;very small;Q2
10000.0;67.917;13.567;(67.917, 13.567);2019-07-11;False;0.26417234539985657;0.009799878112971783;269.8757019042969;2.668931245803833;1.005868673324585;12.75999927520752;33.72200012207031;-0.18800000846385956;0.11500000208616257;2.919292001024587e-06;very small;Q3
8000.0;67.918;13.6;(67.918, 13.6);2019-07-11;False;0.26417234539985657;0.009799878112971783;269.8757019042969;2.668931245803833;1.005868673324585;12.809999465942383;33.69900131225586;-0.17900000512599945;0.12000000476837158;2.9170535071898485e-06;very small;Q3
5000.0;67.984;13.95;(67.984, 13.95);2019-07-11;False;0.258319616317749;0.010190468281507492;268.9061279296875;2.642321825027466;1.0657329559326172;12.75999927520752;33.448001861572266;-0.16200000047683716;0.11000000685453415;3.6082560654904228e-06;very small;Q2
24000.0;67.933;13.651;(67.933, 13.651);2019-07-11;False;0.2667176425457001;0.009732485748827457;269.1383361816406;2.6917474269866943;1.00734281539917;12.889999389648438;33.577999114990234;-0.16600000858306885;0.13300000131130219;2.9259117582114413e-06;very small;Q4
12000.0;67.853;13.281;(67.853, 13.281);2019-07-11;False;0.2734924554824829;0.00921015813946724;272.57476806640625;2.7420706748962402;1.0097264051437378;12.300000190734863;33.7400016784668;-0.22700001299381256;0.032999999821186066;3.3139601782750105e-06;very small;Q3
7000.0;67.59;12.881;(67.59, 12.881);2019-07-12;False;0.2999725639820099;0.007240943145006895;271.8245849609375;2.824995994567871;0.40103405714035034;12.479999542236328;33.92499923706055;-0.16900001466274261;0.07800000160932541;3.0356677598319948e-06;very small;Q3
8000.0;67.787;13.481;(67.787, 13.481);2019-07-12;False;0.27876710891723633;0.007709879893809557;273.8233337402344;2.724579334259033;0.750503420829773;12.420000076293945;33.996002197265625;-0.16200000047683716;0.07600000500679016;3.0763189897697885e-06;very small;Q3
23000.0;67.602;13.099;(67.602, 13.099);2019-07-13;False;0.28858548402786255;0.006979241501539946;270.83868408203125;2.751690626144409;0.3748154938220978;12.34000015258789;33.95800018310547;-0.1940000057220459;0.03700000047683716;1.686660539235163e-06;very small;Q4
36000.0;67.652;13.142;(67.652, 13.142);2019-07-13;False;0.28858548402786255;0.006979241501539946;270.83868408203125;2.751690626144409;0.3748154938220978;12.300000190734863;33.97200012207031;-0.2120000123977661;0.03800000250339508;1.742141648719553e-06;very small;Q4
50000.0;67.618;13.48;(67.618, 13.48);2019-07-14;False;0.2839382290840149;0.007392025552690029;268.5106506347656;2.705866813659668;0.2852882742881775;12.609999656677246;33.92499923706055;-0.0650000050663948;0.017000000923871994;1.5572169331790064e-06;very small;Q4
50000.0;67.582;13.549;(67.582, 13.549);2019-07-14;False;0.28178152441978455;0.008045590482652187;266.7920837402344;2.626721143722534;0.20147563517093658;12.65999984741211;33.94900131225586;-0.020000001415610313;0.0;1.8950698859043769e-06;very small;Q4
44000.0;67.598;12.704;(67.598, 12.704);2019-07-15;False;0.286846786737442;0.0072892820462584496;271.8918151855469;2.6636881828308105;0.37915271520614624;12.139999389648438;33.93600082397461;-0.24800001084804535;0.164000004529953;2.1796347482450074e-06;very small;Q4
15000.0;67.642;13.47;(67.642, 13.47);2019-07-15;False;0.2771569490432739;0.007699620444327593;267.6393127441406;2.643627405166626;0.2534870207309723;12.550000190734863;33.96900177001953;-0.11600000411272049;0.0430000014603138;3.0863504889566684e-06;very small;Q4
45000.0;67.62;13.535;(67.62, 13.535);2019-07-16;False;0.27446627616882324;0.007547714747488499;268.0785217285156;2.6067562103271484;0.2219230979681015;12.289999961853027;33.98400115966797;-0.046000003814697266;0.01600000075995922;4.4822654672316276e-06;very small;Q4
2000.0;67.196;12.387;(67.196, 12.387);2020-06-14;True;0.9330921173095703;0.004812655039131641;275.6749572753906;7.277494430541992;2.4962210655212402;10.800000190734863;34.034000396728516;0.1550000011920929;0.012000000104308128;5.421692321760929e-07;very small;Q1
2000.0;67.359;12.813;(67.359, 12.813);2020-06-15;True;0.7263971567153931;0.005302713718265295;273.6692199707031;5.976508617401123;1.4711228609085083;10.819999694824219;33.805999755859375;0.1080000028014183;0.12700000405311584;4.882466555500287e-07;very small;Q1
6000.0;67.324;12.837;(67.324, 12.837);2020-06-15;True;0.7618460059165955;0.005116431973874569;275.0885009765625;6.163680076599121;1.4742343425750732;10.819999694824219;33.78099822998047;0.11400000751018524;0.12600000202655792;-8.17061334146274e-07;very small;Q2
3000.0;67.257;12.68;(67.257, 12.68);2020-06-15;True;0.8531843423843384;0.0047562397085130215;276.247314453125;6.7138776779174805;1.6916900873184204;10.899999618530273;33.8390007019043;0.20200000703334808;-0.02200000174343586;-4.2992746784875635e-07;very small;Q1
4000.0;67.427;12.99;(67.427, 12.99);2020-06-16;True;1.0538897514343262;0.00355725409463048;278.57586669921875;8.722074508666992;1.2898974418640137;10.819999694824219;32.73699951171875;0.10600000619888306;0.20400001108646393;6.436083594962838e-07;very small;Q2
15000.0;68.113;14.27;(68.113, 14.27);2020-06-17;True;0.6318314075469971;0.006887303199619055;273.4452819824219;5.302278518676758;1.516890287399292;11.649999618530273;33.2400016784668;-0.04200000315904617;0.06100000441074371;2.4324754122062586e-06;very small;Q4
4000.0;68.098;14.194;(68.098, 14.194);2020-06-17;True;0.6297488808631897;0.0069348737597465515;272.7262268066406;5.295759201049805;1.5537199974060059;11.539999961853027;33.400001525878906;-0.09200000762939453;0.03800000250339508;1.223761842084059e-06;very small;Q2
4000.0;67.928;13.372;(67.928, 13.372);2020-06-17;True;0.6062859892845154;0.006358454469591379;270.25714111328125;5.36099910736084;1.3485643863677979;12.139999389648438;33.0260009765625;0.01900000125169754;-0.014000000432133675;1.301709630752157e-06;very small;Q2
13000.0;67.892;13.172;(67.892, 13.172);2020-06-17;True;0.6205525398254395;0.005918716546148062;270.220703125;5.463569641113281;1.2675844430923462;12.149999618530273;33.06399917602539;-0.009000000543892384;0.00800000037997961;2.540601599321235e-06;very small;Q3
2000.0;67.196;12.387;(67.196, 12.387);2020-06-18;False;1.6381500959396362;0.002067928435280919;287.04217529296875;11.896903991699219;2.386526584625244;11.109999656677246;33.564998626708984;0.08000000566244125;0.1300000101327896;2.589870746305678e-06;very small;Q1
2000.0;67.359;12.813;(67.359, 12.813);2020-06-19;False;0.720251739025116;0.004656076431274414;283.82965087890625;5.695845127105713;1.3984782695770264;11.029999732971191;33.61000061035156;0.14300000667572021;0.00800000037997961;4.763504875882063e-06;very small;Q1
6000.0;67.324;12.837;(67.324, 12.837);2020-06-19;False;0.8025994896888733;0.004365041386336088;287.0661315917969;6.120758533477783;1.5048210620880127;11.029999732971191;33.60599899291992;0.12600000202655792;-0.003000000026077032;4.948037258145632e-06;very small;Q2
3000.0;67.257;12.68;(67.257, 12.68);2020-06-19;False;1.1130726337432861;0.0036868727765977383;291.8885192871094;8.010112762451172;1.929432988166809;11.25;33.13199996948242;0.19500000774860382;0.13600000739097595;3.2050415939011145e-06;very small;Q1
14000.0;67.967;13.35;(67.967, 13.35);2020-06-20;True;0.5139480829238892;0.0064616734161973;272.263427734375;4.560365676879883;1.1696540117263794;11.59000015258789;33.37900161743164;-0.04400000348687172;0.06800000369548798;4.913916654913919e-06;very small;Q4
1500.0;68.056;14.094;(68.056, 14.094);2020-06-20;True;0.5331611037254333;0.008211794309318066;279.44342041015625;4.52099084854126;1.376024842262268;10.869999885559082;33.356998443603516;0.055000003427267075;-0.021000001579523087;5.82547500016517e-06;very small;Q1
4000.0;68.08;14.175;(68.08, 14.175);2020-06-20;True;0.5575604438781738;0.00889657810330391;281.0548095703125;4.644410133361816;1.3780937194824219;11.059999465942383;33.36399841308594;-0.07900000363588333;0.0650000050663948;5.5043105930963065e-06;very small;Q2
6000.0;67.55;13.0;(67.55, 13.0);2020-06-21;True;0.560797393321991;0.006822159048169851;271.33575439453125;4.694478511810303;1.300217866897583;12.729999542236328;32.40399932861328;-0.05100000277161598;0.15600000321865082;6.184884568938287e-07;very small;Q2
35000.0;67.567;12.817;(67.567, 12.817);2020-06-21;True;0.5944411754608154;0.006383810192346573;271.27435302734375;4.937914848327637;1.4480104446411133;12.539999961853027;32.893001556396484;-0.10000000149011612;0.1290000081062317;3.9638052840018645e-07;very small;Q4
16000.0;67.767;13.283;(67.767, 13.283);2020-06-21;True;0.5024070739746094;0.007218025159090757;269.73602294921875;4.376047134399414;1.1135742664337158;12.5;32.722999572753906;0.010000000707805157;0.04400000348687172;1.2943037290824577e-06;very small;Q4
11500.0;68.046;13.878;(68.046, 13.878);2020-06-21;True;0.4659680724143982;0.009265696629881859;263.9795837402344;4.164052486419678;1.3169704675674438;11.929999351501465;33.28099822998047;0.04200000315904617;-0.027000000700354576;2.5983595151046757e-06;very small;Q3
16000.0;67.633;12.967;(67.633, 12.967);2020-06-22;True;0.5067211985588074;0.008070067502558231;265.31634521484375;4.3851518630981445;1.2749736309051514;12.9399995803833;33.45000076293945;-0.07200000435113907;0.10300000756978989;1.1265467492194148e-06;very small;Q4
10000.0;67.467;13.133;(67.467, 13.133);2020-06-22;True;0.5288816690444946;0.008497868664562702;268.111328125;4.452824115753174;1.3264080286026;13.559999465942383;32.95199966430664;0.04000000283122063;-0.009000000543892384;1.6642991340631852e-06;very small;Q3
25000.0;67.533;13.083;(67.533, 13.083);2020-06-22;True;0.49675992131233215;0.008586578071117401;265.43170166015625;4.28515100479126;1.2122849225997925;13.329999923706055;32.7130012512207;-0.05400000140070915;0.19600000977516174;3.8058306017774157e-07;very small;Q4
9000.0;67.55;13.083;(67.55, 13.083);2020-06-23;True;0.4585634768009186;0.009951917454600334;260.9253234863281;4.00493860244751;1.2347822189331055;12.960000038146973;32.507999420166016;-0.07000000029802322;0.2290000170469284;-4.2131846385018434e-06;very small;Q3
11000.0;67.633;12.8;(67.633, 12.8);2020-06-23;True;0.487592875957489;0.009222961030900478;261.1559143066406;4.243051052093506;1.4862468242645264;11.619999885559082;33.39900207519531;-0.02200000174343586;0.11700000613927841;3.796585133386543e-06;very small;Q3
6000.0;67.767;13.4;(67.767, 13.4);2020-06-24;True;0.42909812927246094;0.010296601802110672;259.8401794433594;3.8165533542633057;1.0192400217056274;12.630000114440918;32.97600173950195;-0.1120000034570694;-0.014000000432133675;-2.640982529555913e-06;very small;Q2
7000.0;67.95;12.417;(67.95, 12.417);2020-06-24;True;0.496422678232193;0.0079808933660388;263.9906005859375;4.26347541809082;1.4604541063308716;10.289999961853027;33.70899963378906;0.2070000171661377;-0.02800000086426735;-2.632219548104331e-06;very small;Q3
16000.0;67.833;13.417;(67.833, 13.417);2020-06-25;True;0.42076483368873596;0.009570159018039703;266.1278991699219;3.639266014099121;0.9873369336128235;10.130000114440918;33.43600082397461;-0.021000001579523087;-0.203000009059906;-5.902002158109099e-06;very small;Q4
20000.0;67.933;13.333;(67.933, 13.333);2020-06-26;True;0.39771130681037903;0.0099336551502347;266.0017395019531;3.395792245864868;0.9544699192047119;9.579999923706055;33.55400085449219;0.11100000888109207;-0.06400000303983688;-7.922764780232683e-06;very small;Q4
25000.0;67.883;13.4;(67.883, 13.4);2020-06-26;True;0.398169606924057;0.010006893426179886;266.29888916015625;3.3899049758911133;0.9806298613548279;9.489999771118164;33.542999267578125;0.03700000047683716;-0.21300001442432404;-8.61639819049742e-06;very small;Q4
10000.0;67.75;13.667;(67.75, 13.667);2020-06-26;True;0.3934866189956665;0.010432621464133263;268.46484375;3.3142881393432617;0.9684340953826904;11.309999465942383;32.81800079345703;-0.08700000494718552;0.09600000083446503;-7.4501786002656445e-06;very small;Q3
20000.0;67.717;13.633;(67.717, 13.633);2020-06-26;True;0.38908088207244873;0.010823606513440609;268.6267395019531;3.27970027923584;0.9892891049385071;11.179999351501465;32.861000061035156;-0.11900000274181366;0.09100000560283661;-7.4164377110719215e-06;very small;Q4
12000.0;67.786;13.597;(67.786, 13.597);2020-06-26;True;0.3990653157234192;0.009850186295807362;267.5389709472656;3.380997896194458;0.9377698302268982;11.679999351501465;33.0359992980957;-0.009000000543892384;0.01600000075995922;-7.0945461629889905e-06;very small;Q3
20000.0;67.933;13.283;(67.933, 13.283);2020-06-26;True;0.39809510111808777;0.010004695504903793;265.3483581542969;3.4095380306243896;0.9756252765655518;9.199999809265137;33.584999084472656;0.14000000059604645;-0.08300000429153442;-5.77149285163614e-06;very small;Q4
5000.0;67.883;13.367;(67.883, 13.367);2020-06-26;True;0.398169606924057;0.010006893426179886;266.29888916015625;3.3899049758911133;0.9806298613548279;8.859999656677246;33.624000549316406;0.11100000888109207;-0.2590000033378601;-1.049409092956921e-06;very small;Q2
4000.0;67.427;12.99;(67.427, 12.99);2020-06-27;False;0.3729764521121979;0.012426544912159443;274.7378845214844;2.9872682094573975;1.1911364793777466;12.469999313354492;33.4010009765625;0.0820000022649765;0.17100000381469727;-4.823320068680914e-06;very small;Q2
5000.0;67.5;13.067;(67.5, 13.067);2020-06-28;True;0.36325445771217346;0.012540520168840885;273.66455078125;2.862522602081299;1.0700812339782715;12.649999618530273;32.92399978637695;-0.05900000408291817;0.2150000035762787;-5.797941867058398e-06;very small;Q2
10000.0;67.633;12.783;(67.633, 12.783);2020-06-28;True;0.34397822618484497;0.016946451738476753;274.621826171875;2.622140407562256;1.3466047048568726;10.579999923706055;33.25299835205078;-0.2410000115633011;0.046000003814697266;8.644917670608265e-07;very small;Q3
32000.0;67.635;12.753;(67.635, 12.753);2020-06-28;True;0.34146374464035034;0.018474917858839035;274.71173095703125;2.5794224739074707;1.4449607133865356;10.34000015258789;33.28900146484375;-0.24500000476837158;0.07900000363588333;-4.807839104614686e-07;very small;Q4
18000.0;67.483;12.983;(67.483, 12.983);2020-06-29;True;0.3419687747955322;0.013081412762403488;275.4374084472656;2.7293262481689453;1.0425533056259155;12.769999504089355;33.22200012207031;-0.1550000011920929;0.2460000067949295;1.5062452121128445e-06;very small;Q4
14000.0;67.483;13.1;(67.483, 13.1);2020-06-29;True;0.3467385470867157;0.013019121252000332;276.4022521972656;2.762056827545166;1.1182421445846558;12.6899995803833;32.957000732421875;-0.14100000262260437;0.23600001633167267;-1.1570920150916209e-06;very small;Q4
19000.0;67.65;12.85;(67.65, 12.85);2020-06-30;True;0.3479921221733093;0.017700767144560814;281.08251953125;2.562208652496338;1.1276888847351074;10.829999923706055;33.12900161743164;-0.29600000381469727;0.12600000202655792;2.75722459264216e-06;very small;Q4
8000.0;67.7;12.95;(67.7, 12.95);2020-07-01;True;0.34859126806259155;0.018901774659752846;281.8238220214844;2.507950782775879;1.146620512008667;9.769999504089355;33.24399948120117;-0.1680000126361847;0.07000000029802322;3.523727173160296e-06;very small;Q3
30000.0;67.7;12.933;(67.7, 12.933);2020-07-01;True;0.34859126806259155;0.018901774659752846;281.8238220214844;2.507950782775879;1.146620512008667;9.789999961853027;33.23899841308594;-0.15800000727176666;0.06400000303983688;3.2974894565995783e-06;very small;Q4
30000.0;67.683;12.967;(67.683, 12.967);2020-07-01;True;0.34859126806259155;0.018901774659752846;281.8238220214844;2.507950782775879;1.146620512008667;9.639999389648438;33.25199890136719;-0.20400001108646393;0.07600000500679016;4.124801762372954e-06;very small;Q4
13000.0;67.75;13.1;(67.75, 13.1);2020-07-01;True;0.34788233041763306;0.01648828759789467;280.3028259277344;2.536430835723877;1.132164478302002;10.469999313354492;33.19499969482422;-0.17800000309944153;0.03700000047683716;2.3711854737484828e-06;very small;Q3
20000.0;67.733;13.017;(67.733, 13.017);2020-07-01;True;0.341949999332428;0.016902882605791092;280.25128173828125;2.4860541820526123;1.0947654247283936;10.219999313354492;33.2130012512207;-0.12700000405311584;0.08000000566244125;3.654240117612062e-06;very small;Q4
25000.0;67.65;12.883;(67.65, 12.883);2020-07-02;True;0.33817464113235474;0.020777912810444832;281.6556091308594;2.4614217281341553;1.0818116664886475;9.300000190734863;33.382999420166016;-0.2150000035762787;0.030000001192092896;4.825923497264739e-06;very small;Q4
10000.0;67.583;12.783;(67.583, 12.783);2020-07-02;True;0.33894068002700806;0.020675910636782646;282.4040222167969;2.475555896759033;1.1051485538482666;9.739999771118164;33.270999908447266;-0.20000000298023224;0.06700000166893005;3.451374595897505e-06;very small;Q3
13000.0;67.517;12.917;(67.517, 12.917);2020-07-02;True;0.33985280990600586;0.020431384444236755;283.852294921875;2.482719898223877;1.199546217918396;11.069999694824219;33.27899932861328;-0.18000000715255737;0.004000000189989805;1.8893730384661467e-06;very small;Q3
10000.0;67.667;13.3;(67.667, 13.3);2020-07-03;True;0.31729426980018616;0.019185582175850868;275.73590087890625;2.4079742431640625;1.0296474695205688;10.6899995803833;33.244998931884766;-0.2330000102519989;0.1850000023841858;1.096155301638646e-06;very small;Q3
18000.0;67.633;13.3;(67.633, 13.3);2020-07-03;True;0.3168572783470154;0.020588498562574387;276.8671875;2.4048027992248535;1.1383780241012573;10.429999351501465;33.18899917602539;-0.19500000774860382;0.10100000351667404;2.354960315642529e-06;very small;Q4
20000.0;67.517;13.033;(67.517, 13.033);2020-07-03;True;0.3183349668979645;0.021855583414435387;277.7667236328125;2.411024332046509;1.2083263397216797;11.279999732971191;33.28099822998047;-0.15300001204013824;0.06200000271201134;3.3775579595385352e-06;very small;Q4
