Rundvekt;CatchLat;CatchLon;Location;Date;Catch;cop_chl_d0;cop_chl_d3;cop_chl_d10;cop_chl_d15;cop_chl_d25;cop_chl_d50;cop_no3_d0;cop_no3_d3;cop_no3_d10;cop_no3_d15;cop_no3_d25;cop_no3_d50;cop_o2_d0;cop_o2_d3;cop_o2_d10;cop_o2_d15;cop_o2_d25;cop_o2_d50;cop_phyc_d0;cop_phyc_d3;cop_phyc_d10;cop_phyc_d15;cop_phyc_d25;cop_phyc_d50;cop_zooc_d0;cop_zooc_d3;cop_zooc_d10;cop_zooc_d15;cop_zooc_d25;cop_zooc_d50;nk800_temperature_d0;nk800_temperature_d3;nk800_temperature_d10;nk800_temperature_d15;nk800_temperature_d25;nk800_temperature_d50;nk800_salinity_d0;nk800_salinity_d3;nk800_salinity_d10;nk800_salinity_d15;nk800_salinity_d25;nk800_salinity_d50;nk800_u_d0;nk800_u_d3;nk800_u_d10;nk800_u_d15;nk800_u_d25;nk800_u_d50;nk800_v_d0;nk800_v_d3;nk800_v_d10;nk800_v_d15;nk800_v_d25;nk800_v_d50;nk800_w_d0;nk800_w_d3;nk800_w_d10;nk800_w_d15;nk800_w_d25;nk800_w_d50;nk800_h
15000.0;67.651;13.071;(67.651, 13.071);2019-06-26;False;0.3155409097671509;0.31583571434020996;0.32425108551979065;0.7784741520881653;0.6474606394767761;0.2961876690387726;0.008643372915685177;0.008616169914603233;0.006608403753489256;0.10849629342556;3.291191577911377;6.430829048156738;285.36883544921875;285.5075378417969;286.8954772949219;323.82757568359375;315.1976318359375;297.766845703125;2.8397715091705322;2.8409206867218018;2.8732192516326904;4.8234543800354;3.2966465950012207;0.9405949711799622;0.6833224892616272;0.6838708519935608;0.7034164071083069;1.5919243097305298;0.5455052256584167;0.03132135421037674;8.309999465942383;8.300000190734863;8.170000076293945;8.0;7.710000038146973;7.119999885559082;33.91999816894531;33.91999816894531;33.922000885009766;33.927001953125;33.93600082397461;33.95899963378906;-0.05100000277161598;-0.06599999964237213;-0.0820000022649765;-0.07800000160932541;-0.058000002056360245;-0.058000002056360245;-0.15900000929832458;-0.14600001275539398;-0.11800000816583633;-0.09400000423192978;-0.06700000166893005;-0.11700000613927841;-9.753282483870862e-07;-2.2462028937297873e-05;-7.011108391452581e-05;-7.480770000256598e-05;-3.305691643618047e-05;0.00020640777074731886;203.83782958984375
35000.0;67.781;13.156;(67.781, 13.156);2019-06-27;False;0.33045023679733276;0.3308141231536865;0.3423880636692047;0.9003325700759888;0.6033354997634888;0.30062466859817505;0.009213043376803398;0.009192452766001225;0.007487415801733732;0.3997546434402466;3.7314958572387695;6.400815963745117;286.7464599609375;286.89398193359375;288.2641296386719;326.4554443359375;313.59405517578125;298.19390869140625;2.868452310562134;2.870257616043091;2.927616834640503;5.319011688232422;2.9289562702178955;0.9407513737678528;0.6246162056922913;0.6251012086868286;0.6429072618484497;1.361254334449768;0.371955543756485;0.022245487198233604;8.569999694824219;8.569999694824219;8.460000038146973;8.079999923706055;7.579999923706055;6.769999980926514;33.90999984741211;33.9109992980957;33.917999267578125;33.94499969482422;33.97200012207031;34.042999267578125;0.004000000189989805;-0.0020000000949949026;0.007000000216066837;0.03500000014901161;0.0560000017285347;0.04400000348687172;0.04000000283122063;0.06300000101327896;0.08300000429153442;0.08300000429153442;0.06000000238418579;0.0690000057220459;-7.047669896564912e-07;-7.253896910697222e-06;-7.4320305429864675e-06;6.196313188411295e-05;0.00018988725787494332;0.00019141437951475382;147.60621643066406
37000.0;67.848;13.267;(67.848, 13.267);2019-06-27;False;0.3949841260910034;0.39843636751174927;0.6642488241195679;0.8055918216705322;0.5173927545547485;0.26690003275871277;0.013729964382946491;0.013931707479059696;0.09642354398965836;1.5411015748977661;3.9031636714935303;6.71606969833374;292.03509521484375;292.4507141113281;311.12200927734375;324.3011779785156;312.0639953613281;296.072021484375;3.2483253479003906;3.2676339149475098;4.525999069213867;4.55958890914917;2.4168453216552734;0.8378947973251343;0.6423461437225342;0.64504474401474;0.88973069190979;0.9329490661621094;0.28791558742523193;0.015071982517838478;9.6899995803833;9.6899995803833;9.65999984741211;8.829999923706055;7.349999904632568;6.539999961853027;33.79600143432617;33.79499816894531;33.79600143432617;33.8489990234375;33.948001861572266;34.027000427246094;-0.003000000026077032;-0.010000000707805157;-0.013000000268220901;-0.00800000037997961;-0.004000000189989805;0.0020000000949949026;-0.04500000178813934;-0.023000001907348633;-0.005000000353902578;0.009000000543892384;-0.006000000052154064;-0.0020000000949949026;-1.2359557786112418e-06;3.6183475913276197e-06;1.4588458725484088e-05;2.3811682694940828e-05;2.5416155040147714e-05;1.2356754268694203e-05;128.6493682861328
37000.0;67.848;13.267;(67.848, 13.267);2019-06-28;True;0.4769435226917267;0.48266980051994324;0.7357288599014282;0.8792595863342285;0.5177915096282959;0.2599044740200043;0.01507364958524704;0.015527727082371712;0.08777037262916565;1.7622897624969482;4.012876510620117;6.763011932373047;294.2621765136719;294.76513671875;310.8114318847656;323.83740234375;311.4446105957031;295.6956787109375;3.8194031715393066;3.8544957637786865;5.085674285888672;4.987306594848633;2.4330790042877197;0.8196378350257874;0.6792314648628235;0.6812806725502014;0.8580689430236816;0.8112169504165649;0.2411109358072281;0.013693710789084435;9.359999656677246;9.359999656677246;9.329999923706055;8.809999465942383;7.339999675750732;6.519999980926514;33.82699966430664;33.82699966430664;33.827999114990234;33.85300064086914;33.946998596191406;34.029998779296875;0.005000000353902578;-0.009000000543892384;-0.02200000174343586;-0.03400000184774399;-0.024000000208616257;-0.020000001415610313;-0.036000002175569534;-0.023000001907348633;-0.014000000432133675;-0.006000000052154064;0.00800000037997961;0.013000000268220901;2.6112063551408937e-06;3.142250761811738e-06;6.1573496168421116e-06;4.6062905312282965e-06;-5.879033051314764e-05;-4.525523036136292e-05;128.6493682861328
35000.0;67.781;13.156;(67.781, 13.156);2019-06-28;True;0.35761335492134094;0.35801979899406433;0.37919139862060547;0.9788346290588379;0.591785192489624;0.2838461697101593;0.009211457334458828;0.009199163876473904;0.008793370798230171;0.6460593342781067;3.9297497272491455;6.48848819732666;287.6563720703125;287.8043518066406;290.03460693359375;325.53668212890625;312.3608703613281;297.6214599609375;3.035215139389038;3.0371861457824707;3.1373043060302734;5.698073387145996;2.832557439804077;0.8935323357582092;0.627714991569519;0.6280921697616577;0.656093955039978;1.2727071046829224;0.2978934645652771;0.01943664811551571;9.489999771118164;9.5;9.25;8.149999618530273;7.460000038146973;6.679999828338623;33.82099914550781;33.823001861572266;33.84199905395508;33.92599868774414;33.96799850463867;34.04100036621094;-0.018000001087784767;-0.03100000135600567;-0.036000002175569534;-0.014000000432133675;-0.012000000104308128;0.003000000026077032;-0.013000000268220901;0.0010000000474974513;0.023000001907348633;0.032999999821186066;0.036000002175569534;0.03700000047683716;2.0671657239290653e-06;2.6808989787241444e-05;7.07920771674253e-05;4.518592686508782e-05;6.487368227681145e-05;0.00011599830031627789;147.60621643066406
25000.0;67.883;13.362;(67.883, 13.362);2019-06-29;True;0.5964215993881226;0.598051130771637;0.8100009560585022;0.8905222415924072;0.5131810903549194;0.25760871171951294;0.013513751327991486;0.013665961101651192;0.08715076744556427;1.8234946727752686;4.0216546058654785;6.7925896644592285;297.811767578125;298.0943298339844;311.1899108886719;323.3232727050781;311.28350830078125;295.3993835449219;4.640933036804199;4.649527549743652;5.609547138214111;5.054874420166016;2.4207522869110107;0.8176724314689636;0.7208998203277588;0.7212101817131042;0.823264479637146;0.6850396394729614;0.20775490999221802;0.012662870809435844;9.899999618530273;9.920000076293945;9.90999984741211;9.4399995803833;7.429999828338623;6.37999963760376;33.749000549316406;33.749000549316406;33.749000549316406;33.76900100708008;33.9109992980957;34.012001037597656;-0.03700000047683716;-0.03800000250339508;-0.036000002175569534;0.0;-0.007000000216066837;-0.01900000125169754;-0.024000000208616257;-0.0010000000474974513;0.023000001907348633;0.039000000804662704;0.023000001907348633;0.013000000268220901;2.3288271222554613e-06;1.0741185178630985e-05;2.084883817587979e-05;3.2132063552126056e-06;6.6933052949025296e-06;-2.8416161512723193e-05;129.59689331054688
25000.0;67.934;13.428;(67.934, 13.428);2019-06-29;True;0.6748274564743042;0.6755037903785706;0.9638476371765137;0.8117964267730713;0.49432867765426636;0.26299214363098145;0.016987713053822517;0.017227673903107643;0.18238823115825653;2.053333044052124;3.810518980026245;6.84981632232666;300.4667053222656;300.70599365234375;315.4757385253906;320.6000061035156;311.65423583984375;294.5734558105469;5.178096771240234;5.180953025817871;6.518017768859863;4.568063259124756;2.3834753036499023;0.8657485842704773;0.7517957091331482;0.7516638040542603;0.8043591380119324;0.5106701254844666;0.2276885062456131;0.01590723544359207;9.010000228881836;9.019999504089355;9.010000228881836;8.829999923706055;7.299999713897705;6.199999809265137;33.7760009765625;33.7760009765625;33.777000427246094;33.79199981689453;33.88399887084961;33.983001708984375;-0.030000001192092896;-0.03100000135600567;-0.03100000135600567;-0.013000000268220901;-0.005000000353902578;-0.012000000104308128;-0.04500000178813934;-0.02200000174343586;-0.0020000000949949026;0.015000000596046448;0.023000001907348633;0.01600000075995922;2.5889789867505897e-06;3.2087837098515593e-06;9.07874073163839e-06;1.7621674487600103e-05;1.269596214115154e-05;-3.855818249576259e-06;116.19432067871094
20000.0;67.778;13.188;(67.778, 13.188);2019-06-30;True;0.46000173687934875;0.4589948356151581;0.48199814558029175;1.0795966386795044;0.6335579752922058;0.2636551260948181;0.007783179637044668;0.007765899412333965;0.010505412705242634;0.8605738282203674;3.8360674381256104;6.64454460144043;289.8686218261719;291.3379821777344;293.8636474609375;323.99908447265625;313.1255798339844;296.5628662109375;3.753208637237549;3.7457854747772217;3.8549275398254395;6.5668158531188965;3.1715798377990723;0.8378906846046448;0.6644847393035889;0.6636897325515747;0.688194751739502;1.1065102815628052;0.2671324908733368;0.015050939284265041;9.869999885559082;9.819999694824219;9.699999809265137;9.130000114440918;7.480000019073486;6.460000038146973;33.75699996948242;33.75600051879883;33.757999420166016;33.79999923706055;33.92900085449219;34.020999908447266;-0.04800000041723251;-0.04100000113248825;-0.036000002175569534;-0.03700000047683716;-0.03400000184774399;-0.03800000250339508;0.04400000348687172;0.04700000211596489;0.04200000315904617;0.032999999821186066;0.00800000037997961;0.010000000707805157;4.716142939287238e-06;2.2770927898818627e-05;4.496239125728607e-05;5.314774170983583e-05;6.412216316675767e-05;5.8239736972609535e-05;156.80743408203125
14000.0;67.985;13.95;(67.985, 13.95);2019-07-01;True;0.7819772362709045;0.7820910811424255;0.8425859212875366;0.911475658416748;0.526700496673584;0.3573587238788605;0.00876961275935173;0.008892071433365345;0.046103544533252716;0.6563268303871155;2.356910467147827;6.03574800491333;299.2618103027344;299.5136413574219;304.2675476074219;318.58453369140625;315.0550231933594;297.7192077636719;6.097313404083252;6.094627857208252;6.14064884185791;5.6320295333862305;2.7440853118896484;1.2439273595809937;1.244648814201355;1.2440404891967773;1.1851856708526611;1.0572338104248047;0.6002329587936401;0.1159726157784462;9.670000076293945;9.679999351501465;9.65999984741211;9.229999542236328;7.559999942779541;6.37999963760376;33.755001068115234;33.75600051879883;33.757999420166016;33.77899932861328;33.85900115966797;33.96699905395508;-0.052000001072883606;-0.05100000277161598;-0.049000002443790436;-0.04800000041723251;-0.06200000271201134;-0.07400000095367432;-0.017000000923871994;-0.004000000189989805;0.003000000026077032;0.015000000596046448;0.024000000208616257;0.039000000804662704;3.718743982972228e-06;3.421792371227639e-06;4.4814687498728745e-06;1.3087446859572083e-05;1.7114856746047735e-05;4.1246348700951785e-05;167.9329376220703
10000.0;67.917;13.567;(67.917, 13.567);2019-07-02;True;0.6480386853218079;0.648512601852417;0.6888849139213562;0.8336426019668579;0.6176062226295471;0.33930858969688416;0.0059822071343660355;0.00603199889883399;0.023993125185370445;0.7845685482025146;2.6745920181274414;6.537868022918701;298.5084533691406;298.6748352050781;302.4120178222656;321.1854248046875;316.2027282714844;295.5878601074219;5.062370777130127;5.064716815948486;5.1453166007995605;5.108792304992676;3.2127935886383057;1.1624782085418701;1.1224769353866577;1.123184323310852;1.0913701057434082;1.0255897045135498;0.45401450991630554;0.05085127055644989;9.380000114440918;9.380000114440918;9.300000190734863;8.979999542236328;7.529999732971191;6.319999694824219;33.77299880981445;33.77299880981445;33.775001525878906;33.790000915527344;33.862998962402344;33.970001220703125;0.07600000500679016;0.06100000441074371;0.024000000208616257;-0.01900000125169754;-0.04000000283122063;-0.05400000140070915;-0.01900000125169754;-0.020000001415610313;-0.01600000075995922;0.01100000087171793;0.02800000086426735;0.03200000151991844;3.0980770588939777e-06;1.030310431815451e-05;2.3184362362371758e-05;2.9139766411390156e-05;9.782553206605371e-06;-1.0632762496243231e-05;142.92098999023438
8000.0;67.918;13.6;(67.918, 13.6);2019-07-02;True;0.6480386853218079;0.648512601852417;0.6888849139213562;0.8336426019668579;0.6176062226295471;0.33930858969688416;0.0059822071343660355;0.00603199889883399;0.023993125185370445;0.7845685482025146;2.6745920181274414;6.537868022918701;298.5084533691406;298.6748352050781;302.4120178222656;321.1854248046875;316.2027282714844;295.5878601074219;5.062370777130127;5.064716815948486;5.1453166007995605;5.108792304992676;3.2127935886383057;1.1624782085418701;1.1224769353866577;1.123184323310852;1.0913701057434082;1.0255897045135498;0.45401450991630554;0.05085127055644989;9.539999961853027;9.539999961853027;9.460000038146973;9.15999984741211;7.599999904632568;6.329999923706055;33.76300048828125;33.76300048828125;33.763999938964844;33.779998779296875;33.85900115966797;33.96900177001953;0.058000002056360245;0.0430000014603138;0.010000000707805157;-0.023000001907348633;-0.046000003814697266;-0.06000000238418579;-0.032999999821186066;-0.032999999821186066;-0.02500000037252903;0.009000000543892384;0.030000001192092896;0.03400000184774399;2.7955354653386166e-06;1.7681362805888057e-05;4.176889706286602e-05;3.766863665077835e-05;1.7046706489054486e-05;7.39467577659525e-06;146.74533081054688
6000.0;67.952;13.867;(67.952, 13.867);2019-07-02;True;0.5863111615180969;0.5865501165390015;0.5891526937484741;0.7690479755401611;0.5147181749343872;0.3775877356529236;0.006583716254681349;0.006604256574064493;0.009736316278576851;0.4931541979312897;2.563249111175537;6.319362163543701;295.8990478515625;296.0445556640625;296.80535888671875;316.5008544921875;313.16180419921875;296.5479431152344;4.568143844604492;4.569029331207275;4.552115440368652;4.776430130004883;2.6385602951049805;1.2682021856307983;1.227297067642212;1.2279727458953857;1.2272216081619263;1.314900279045105;0.570858359336853;0.07627671211957932;9.510000228881836;9.510000228881836;9.479999542236328;9.09000015258789;7.489999771118164;6.339999675750732;33.766998291015625;33.766998291015625;33.768001556396484;33.78099822998047;33.861000061035156;33.97100067138672;-0.03200000151991844;-0.046000003814697266;-0.06400000303983688;-0.06800000369548798;-0.06800000369548798;-0.07900000363588333;0.005000000353902578;0.004000000189989805;0.00800000037997961;0.03100000135600567;0.03400000184774399;0.039000000804662704;3.161430413456401e-06;6.703494364046492e-06;1.6182779290829785e-05;2.4100027076201513e-05;3.0068400519667193e-05;3.652116356533952e-05;191.85345458984375
